Brand,Model Name,Model Variant,Car Type,Transmission,Fuel Type,Year,Kilometers,Owner,State,Accidental,Price
Maruti Suzuki,Baleno,ZX,Hatchback,Automatic,CNG,2020,161998,1st,Delhi,Yes,852502
Hyundai,Venue,Sportz,SUV,Manual,Petrol,2021,28465,1st,Delhi,No,1501500
Maruti Suzuki,Ertiga,Z,MPV,Manual,Petrol,2015,141597,1st,Madhya Pradesh,No,942637
Maruti Suzuki,Ignis,L,Hatchback,Manual,Petrol,2020,25135,1st,Gujarat,No,2006400
Maruti Suzuki,Swift,V,Sedan,Automatic,Petrol,2018,68894,1st,Maharashtra,No,350022
Maruti Suzuki,Ertiga,Base,MPV,Manual,Petrol,2020,143378,2nd,Maharashtra,No,653400
Maruti Suzuki,WagonR,V,Hatchback,Manual,Petrol,2003,170931,3rd+,Tamil Nadu,No,442406
Maruti Suzuki,S-Presso,Z,Hatchback,Manual,CNG,2023,32324,1st,Telangana,No,987525
Hyundai,Verna,Asta,Sedan,Manual,Hybrid,2022,116096,2nd,Chhattisgarh,No,625432
Honda,City,ZX,Sedan,Manual,Petrol,2017,145123,1st,West Bengal,No,1066527
Maruti Suzuki,WagonR,V,Hatchback,Automatic,Petrol,2010,110662,3rd+,Gujarat,No,224606
Maruti Suzuki,Dzire,L,Sedan,Manual,Petrol,2010,104476,2nd,Uttar Pradesh,No,440304
Maruti Suzuki,WagonR,Z,Hatchback,Automatic,Diesel,2022,81895,1st,Rajasthan,No,286382
Maruti Suzuki,Baleno,ZX,Hatchback,Manual,CNG,2018,165027,1st,West Bengal,No,355509
Toyota,Etios,ZX,Sedan,Manual,Petrol,2017,86103,1st,Uttar Pradesh,No,296796
Maruti Suzuki,S-Presso,Base,Hatchback,Manual,Petrol,2021,23920,1st,Maharashtra,No,880000
Honda,City,ZX,Sedan,Manual,Diesel,2022,68389,2nd,Maharashtra,No,691244
Toyota,Glanza,ZX,Hatchback,Manual,Diesel,2022,95369,1st,Karnataka,No,620136
Maruti Suzuki,WagonR,L,Hatchback,Automatic,Diesel,2013,28955,2nd,Uttar Pradesh,No,873987
Maruti Suzuki,Celerio,L,Hatchback,Manual,Diesel,2023,78129,1st,Maharashtra,No,1194336
Toyota,Etios,ZX,Sedan,Manual,Petrol,2015,162494,1st,Rajasthan,No,511717
Chevrolet,Spark,Base,Hatchback,Manual,Petrol,2011,39607,1st,West Bengal,No,484000
Hyundai,Grand i10,Era,Hatchback,Manual,Petrol,2014,13108,1st,Kerala,No,836000
Maruti Suzuki,Swift,Z,Sedan,Manual,Petrol,2006,160216,2nd,Tamil Nadu,No,477962
Nissan,Micra,XV Premium (O),Hatchback,Manual,Diesel,2012,147332,2nd,Tamil Nadu,No,279510
Maruti Suzuki,Ignis,ZX,Hatchback,Manual,Petrol,2017,69302,1st,Karnataka,Yes,752991
Maruti Suzuki,Alto,L,Hatchback,Manual,Diesel,2020,45650,1st,Maharashtra,No,2006400
Maruti Suzuki,Alto,Z,Hatchback,Automatic,Diesel,2004,103400,2nd,Rajasthan,Yes,107992
Toyota,Innova,G,MPV,Manual,Diesel,2008,33616,1st,Andhra Pradesh,No,156750
Maruti Suzuki,WagonR,L,Hatchback,Manual,Petrol,2004,162449,2nd,Delhi,No,268329
Hyundai,Verna,Sportz,Sedan,Manual,Petrol,2023,147695,1st,Haryana,No,1218375
Nissan,Terrano,XV,SUV,Manual,Petrol,2014,40849,1st,Karnataka,No,190575
Maruti Suzuki,Ertiga,L,MPV,Manual,Petrol,2015,155519,1st,Odisha,No,335160
Maruti Suzuki,Ertiga,Z,MPV,Manual,Petrol,2016,129699,2nd,Karnataka,No,1067220
Maruti Suzuki,WagonR,Z,Hatchback,Manual,Diesel,2002,172555,3rd+,Maharashtra,No,607457
Renault,Triber,RXL,MPV,Manual,Petrol,2023,46066,2nd,Maharashtra,No,1742400
Mahindra,Scorpio,AX5,SUV,Manual,Petrol,2023,88626,2nd,Maharashtra,No,618987
Hyundai,Creta,Magna,SUV,Manual,Petrol,2015,20620,2nd,Karnataka,No,640332
Honda,Amaze,S,Sedan,Manual,Diesel,2019,102166,1st,Delhi,Yes,418694
Mahindra,Thar,W10,SUV,Manual,Petrol,2020,59676,1st,Karnataka,No,502425
Maruti Suzuki,WagonR,Base,Hatchback,Manual,CNG,2014,124127,2nd,Maharashtra,No,644869
Ford,Endeavour,Titanium+,SUV,Manual,Petrol,2017,22666,2nd,Punjab,No,184338
Ford,Aspire,Titanium+,Sedan,Manual,Petrol,2020,146471,1st,North East,No,1286062
Maruti Suzuki,WagonR,Z,Hatchback,Manual,Petrol,2007,144632,3rd+,Maharashtra,No,107198
Hyundai,i10,SX(O),Hatchback,Manual,Petrol,2010,93218,2nd,Karnataka,No,416869
Tata,Tigor,XZA,Sedan,Manual,Petrol,2021,115365,2nd,Gujarat,No,689700
Maruti Suzuki,WagonR,Base,Hatchback,Manual,Petrol,2016,60389,2nd,Uttar Pradesh,No,203649
Ford,Aspire,Titanium,Sedan,Automatic,Petrol,2016,173762,2nd,Odisha,No,779705
Maruti Suzuki,Ignis,Z,Hatchback,Manual,Petrol,2022,125781,1st,West Bengal,No,1732500
Maruti Suzuki,S-Presso,Base,Hatchback,Manual,Petrol,2023,84617,1st,Telangana,No,1914000
Maruti Suzuki,S-Presso,Z,Hatchback,Automatic,Petrol,2021,78820,2nd,Telangana,Yes,1276951
Toyota,Innova,G,MPV,Manual,Diesel,2018,179836,1st,Kerala,No,748125
Maruti Suzuki,Alto,L,Hatchback,Manual,Diesel,2007,117725,2nd,Maharashtra,No,153331
MG,ZS EV,Super,Luxury,Automatic,CNG,2023,149282,1st,Delhi,No,853503
Honda,City,E,Sedan,Manual,Electric,2020,35443,1st,Gujarat,No,2299000
Maruti Suzuki,Alto,ZX,Hatchback,Manual,Diesel,2007,64398,1st,Telangana,No,227383
Audi,A4,Technology,Sedan,Manual,Diesel,2017,83177,1st,Delhi,No,954607
Mahindra,Thar,W8(O),SUV,Automatic,Petrol,2017,129693,2nd,Karnataka,Yes,554518
Mahindra,XUV500,AX5,SUV,Manual,Petrol,2014,77137,2nd,Gujarat,No,340443
Maruti Suzuki,S-Presso,V,Hatchback,Manual,CNG,2022,56604,1st,Kerala,No,942210
Tata,Tiago,XZA,Hatchback,Manual,Petrol,2023,133549,1st,Maharashtra,No,577500
Maruti Suzuki,Baleno,ZX,Hatchback,Manual,Petrol,2021,111719,2nd,Karnataka,No,1411344
Honda,City,VX,Sedan,Manual,CNG,2004,29783,1st,Delhi,No,1037423
Maruti Suzuki,Alto,L,Hatchback,Manual,Petrol,2004,56668,2nd,Maharashtra,No,266796
Maruti Suzuki,Ignis,Base,Hatchback,Manual,Petrol,2019,21681,2nd,West Bengal,No,1355200
Maruti Suzuki,Celerio,ZX,Hatchback,Automatic,Petrol,2015,138491,1st,Andhra Pradesh,No,888772
MG,Hector,Savvy,SUV,Manual,Petrol,2020,45212,1st,Delhi,No,1270500
Maruti Suzuki,Ertiga,Z,MPV,Manual,Diesel,2015,150075,2nd,Tamil Nadu,No,266805
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Petrol,2023,128277,1st,Tamil Nadu,No,623700
Maruti Suzuki,S-Presso,V,Hatchback,Manual,Petrol,2020,37817,1st,Rajasthan,No,1615000
Toyota,Fortuner,G,SUV,Manual,Diesel,2018,55571,1st,Karnataka,No,281358
Toyota,Urban Cruiser,V,SUV,Automatic,Diesel,2022,146467,1st,Maharashtra,No,381150
Hyundai,i10,SX,Hatchback,Manual,Petrol,2009,165223,2nd,Uttar Pradesh,No,206910
Maruti Suzuki,Baleno,Z,Hatchback,Manual,Petrol,2019,19237,2nd,Tamil Nadu,No,924924
Maruti Suzuki,Alto,V,Hatchback,Manual,Diesel,2018,45608,1st,Gujarat,No,231000
Maruti Suzuki,Dzire,ZX,Sedan,Manual,Petrol,2021,93173,2nd,Karnataka,No,1641706
Toyota,Urban Cruiser,E,SUV,Automatic,Petrol,2022,113047,2nd,Maharashtra,No,1677060
Honda,Amaze,ZX,Sedan,Manual,Petrol,2014,132305,3rd+,Karnataka,No,453908
Hyundai,Creta,SX,SUV,Manual,Petrol,2022,42930,1st,Delhi,No,808500
Toyota,Etios,ZX,Sedan,Manual,Petrol,2018,115189,2nd,Maharashtra,No,521413
Toyota,Glanza,V,Hatchback,Manual,Petrol,2021,107477,2nd,Telangana,No,1234200
Nissan,Terrano,XV,SUV,Manual,Diesel,2018,34088,1st,Kerala,No,1396500
Volkswagen,Taigun,GT,SUV,Manual,Diesel,2022,137708,2nd,Gujarat,No,1372140
Hyundai,Venue,Magna,SUV,Automatic,Petrol,2022,46309,1st,Telangana,No,1651650
Honda,Jazz,V,Sedan,Manual,Petrol,2017,31728,2nd,Kerala,No,945098
Maruti Suzuki,Alto,V,Hatchback,Manual,Petrol,2008,31110,1st,Delhi,Yes,667790
Maruti Suzuki,Alto,V,Hatchback,Manual,Petrol,2007,58735,1st,Maharashtra,No,526350
Maruti Suzuki,Alto,V,Hatchback,Automatic,Diesel,2009,13016,1st,Tamil Nadu,No,598950
Kia,Seltos,GTX+,SUV,Manual,Petrol,2021,144302,2nd,West Bengal,No,1067220
Ford,Aspire,Trend+,Sedan,Automatic,Diesel,2021,126156,1st,Delhi,Yes,784496
Maruti Suzuki,Celerio,V,Hatchback,Manual,Petrol,2017,50819,1st,Tamil Nadu,No,401940
MG,Hector,Style,SUV,Manual,Petrol,2022,124084,1st,Karnataka,No,1126125
Honda,City,ZX,Sedan,Manual,Petrol,2004,41693,1st,Maharashtra,No,248292
Mahindra,Scorpio,W10,SUV,Manual,Petrol,2006,121887,2nd,Karnataka,No,503118
Tata,Tiago,XM,Hatchback,Manual,Petrol,2016,69808,2nd,West Bengal,No,530560
Maruti Suzuki,Alto,Z,Hatchback,Manual,Petrol,2000,161679,2nd,Maharashtra,No,293485
Honda,Brio,S,Hatchback,Manual,Petrol,2012,169940,2nd,West Bengal,No,359370
Maruti Suzuki,Ignis,L,Hatchback,Manual,Diesel,2022,44886,1st,Telangana,No,316800
Skoda,Slavia,L&K,Sedan,Manual,Diesel,2023,172819,2nd,Jammu & Kashmir,No,297825
Toyota,Glanza,VX,Hatchback,Manual,Petrol,2019,147185,2nd,Andhra Pradesh,No,702240
Maruti Suzuki,Alto,Z,Hatchback,Manual,Diesel,2015,19592,2nd,Delhi,No,355740
Kia,Seltos,HTK+,SUV,Manual,Petrol,2022,10506,1st,Tamil Nadu,No,2194500
Maruti Suzuki,Ertiga,Z,MPV,Manual,Diesel,2023,71326,2nd,Telangana,No,353707
Maruti Suzuki,Baleno,V,Hatchback,Manual,Petrol,2019,52118,1st,Delhi,No,1272810
Maruti Suzuki,Alto,Base,Hatchback,Manual,Petrol,2017,66019,1st,Chhattisgarh,No,752115
Renault,Duster,RXT,SUV,Manual,Diesel,2023,36366,1st,West Bengal,No,1732500
Hyundai,Grand i10,Base,Hatchback,Manual,Diesel,2017,52207,2nd,Tamil Nadu,No,1120072
Maruti Suzuki,Alto,V,Hatchback,Manual,Petrol,2005,149368,3rd+,Madhya Pradesh,No,293906
Maruti Suzuki,Dzire,Base,Sedan,Manual,Petrol,2023,87045,1st,Madhya Pradesh,No,314070
Honda,Amaze,VX,Sedan,Manual,Diesel,2019,10534,1st,Karnataka,No,438900
Hyundai,i10,Magna,Hatchback,Manual,Petrol,2008,50977,1st,Maharashtra,No,315810
Tata,Altroz,XT,Hatchback,Manual,Diesel,2021,81991,1st,Kerala,Yes,319288
Honda,WR-V,E,SUV,Manual,Petrol,2020,14401,1st,Karnataka,No,577500
Mahindra,TUV300,W10,SUV,Manual,Diesel,2020,120557,1st,Karnataka,No,1386000
Kia,Carens,GTX,MPV,Manual,Petrol,2022,133711,1st,Telangana,No,907500
Maruti Suzuki,Celerio,Base,Hatchback,Manual,Electric,2016,118773,2nd,Gujarat,No,670824
Maruti Suzuki,Baleno,Base,Hatchback,Manual,Electric,2019,161550,1st,Karnataka,No,825825
Toyota,Urban Cruiser,VX,SUV,Manual,Petrol,2021,42117,2nd,Kerala,No,1492260
Honda,Amaze,S,Sedan,Manual,Diesel,2020,111940,1st,Gujarat,No,1254000
Hyundai,Grand i10,SX(O),Hatchback,Manual,Petrol,2014,156655,2nd,Karnataka,Yes,305957
Tata,Tigor,XZA,Sedan,Manual,Petrol,2021,21064,1st,Tamil Nadu,No,940500
Hyundai,Grand i10,Magna,Hatchback,Automatic,Diesel,2015,131173,2nd,Gujarat,Yes,195543
Honda,City,V,Sedan,Manual,CNG,2014,148446,2nd,Punjab,No,248981
Maruti Suzuki,Ignis,V,Hatchback,Manual,Petrol,2020,79512,2nd,Himachal Pradesh,No,1381908
Hyundai,i10,Asta,Hatchback,Automatic,Petrol,2010,91651,3rd+,Maharashtra,No,260543
Maruti Suzuki,Dzire,Z,Sedan,Manual,Diesel,2013,37422,2nd,Punjab,No,229325
Skoda,Rapid,Active,Sedan,Manual,Diesel,2019,164860,1st,West Bengal,No,493762
Maruti Suzuki,WagonR,L,Hatchback,Automatic,CNG,2000,22587,1st,Maharashtra,No,485548
Ford,Endeavour,Trend+,SUV,Manual,Petrol,2006,110190,2nd,West Bengal,No,586971
Maruti Suzuki,Dzire,L,Sedan,Automatic,Diesel,2017,31280,1st,Rajasthan,No,733840
Maruti Suzuki,Swift,V,Sedan,Manual,Diesel,2014,116170,3rd+,Maharashtra,No,193978
Maruti Suzuki,Alto,L,Hatchback,Manual,Electric,2007,33642,2nd,Chandigarh,No,242774
Maruti Suzuki,WagonR,Base,Hatchback,Automatic,Diesel,2021,55217,1st,Delhi,No,421080
Honda,Amaze,VX,Sedan,Manual,Diesel,2022,147413,2nd,Maharashtra,No,275880
Maruti Suzuki,Celerio,V,Hatchback,Manual,Petrol,2015,149557,1st,Gujarat,No,866250
Hyundai,i10,Sportz,Hatchback,Manual,Petrol,2009,29539,1st,Tamil Nadu,No,484000
Hyundai,Creta,Sportz,SUV,Manual,Petrol,2021,173331,1st,Maharashtra,No,1559250
Tata,Altroz,XE,Hatchback,Automatic,Petrol,2020,32525,1st,Tamil Nadu,No,1936000
Mahindra,Bolero,W8(O),SUV,Manual,Petrol,2015,164816,2nd,North East,No,783436
Hyundai,Verna,Sportz,Sedan,Manual,Petrol,2010,39399,1st,Bihar,No,794200
Toyota,Fortuner,G,SUV,Manual,CNG,2018,20471,2nd,Maharashtra,No,946268
Maruti Suzuki,WagonR,V,Hatchback,Manual,Petrol,2008,93938,2nd,Karnataka,No,833738
Honda,WR-V,VX,SUV,Automatic,Petrol,2019,179841,1st,Maharashtra,No,1000518
Range Rover,Velar,HSE,Luxury,Manual,Electric,2019,94880,1st,Maharashtra,No,1540100
Maruti Suzuki,Ignis,ZX,Hatchback,Manual,Diesel,2017,120075,1st,Tamil Nadu,No,1247400
Maruti Suzuki,Baleno,V,Hatchback,Manual,Diesel,2015,10149,1st,Maharashtra,No,1001000
Toyota,Glanza,G+,Hatchback,Manual,Hybrid,2020,31287,1st,Maharashtra,No,1501500
BMW,3 Series,Luxury Line,Luxury,Manual,Hybrid,2002,164349,3rd+,Delhi,No,275142
Honda,WR-V,E,SUV,Manual,Petrol,2022,63976,2nd,Delhi,No,442134
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Petrol,2020,14133,1st,Punjab,No,1436400
Maruti Suzuki,Celerio,Z,Hatchback,Manual,Electric,2018,30522,1st,Telangana,No,800415
Skoda,Octavia,Monte Carlo,Sedan,Manual,Petrol,2022,15392,1st,Gujarat,No,1463000
Maruti Suzuki,Alto,V,Hatchback,Manual,Diesel,2021,52313,1st,Gujarat,No,1052700
Ford,Endeavour,Ambiente,SUV,Manual,Diesel,2006,103871,2nd,Tamil Nadu,No,838530
Ford,EcoSport,Titanium,SUV,Manual,Diesel,2016,75688,1st,Telangana,No,1406790
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Petrol,2023,168977,2nd,Gujarat,No,392040
Maruti Suzuki,Ignis,V,Hatchback,Manual,Petrol,2018,57838,1st,Madhya Pradesh,No,809970
Honda,Brio,V,Hatchback,Manual,Petrol,2019,143978,2nd,Tamil Nadu,No,355740
Ford,Aspire,Ambiente,Sedan,Manual,Petrol,2016,144536,1st,Maharashtra,No,658350
Mahindra,Bolero,W11,SUV,Manual,Diesel,2018,92106,1st,Telangana,No,1055092
Volkswagen,Vento,Highline,Sedan,Manual,Petrol,2020,36895,1st,Maharashtra,No,836000
Toyota,Urban Cruiser,G+,SUV,Manual,Diesel,2022,52628,2nd,Maharashtra,No,1680109
Maruti Suzuki,S-Presso,Base,Hatchback,Manual,Petrol,2020,48360,1st,Maharashtra,No,660000
Toyota,Etios,G,Sedan,Manual,Diesel,2013,11005,1st,Gujarat,No,747175
Honda,WR-V,V,SUV,Manual,Petrol,2017,50739,2nd,Delhi,No,309493
Nissan,Sunny,XE,Sedan,Manual,Petrol,2014,56608,1st,Karnataka,No,850055
Maruti Suzuki,Dzire,Z,Sedan,Manual,Petrol,2011,160792,2nd,Delhi,No,677112
Volkswagen,Vento,Highline+,Sedan,Manual,Petrol,2016,88310,1st,Maharashtra,No,890967
Maruti Suzuki,Ertiga,Base,MPV,Manual,Diesel,2018,179757,1st,Gujarat,No,866250
Honda,City,V,Sedan,Automatic,Diesel,2021,138537,2nd,Himachal Pradesh,No,589693
MG,ZS EV,Savvy,Luxury,Manual,Petrol,2020,130092,2nd,Tamil Nadu,No,718740
Hyundai,Verna,Era,Sedan,Manual,Diesel,2007,20673,1st,Delhi,No,459800
Mahindra,Thar,AX7,SUV,Manual,Hybrid,2023,88114,2nd,Assam,No,801870
Skoda,Kushaq,Monte Carlo,SUV,Manual,Diesel,2022,20434,1st,Karnataka,No,1963500
Maruti Suzuki,Ignis,V,Hatchback,Manual,Hybrid,2019,48023,1st,Delhi,Yes,530755
Hyundai,i20,Base,Hatchback,Manual,Petrol,2013,19238,1st,Karnataka,No,726000
Mahindra,XUV500,AX7,SUV,Manual,CNG,2013,158869,3rd+,Delhi,No,135784
Maruti Suzuki,S-Presso,Z,Hatchback,Manual,Petrol,2020,13902,1st,West Bengal,Yes,796243
Honda,Jazz,E,Sedan,Manual,Petrol,2017,153604,1st,Gujarat,No,932662
Volkswagen,Polo,GT,Hatchback,Automatic,Diesel,2014,145879,2nd,Maharashtra,No,131769
Honda,Amaze,VX,Sedan,Manual,Diesel,2014,130008,2nd,Delhi,No,455202
Volkswagen,Taigun,Trendline,SUV,Manual,Petrol,2021,166758,2nd,Maharashtra,No,533610
Honda,City,ZX,Sedan,Manual,Petrol,2014,50602,2nd,Delhi,No,807892
Ford,Aspire,Titanium,Sedan,Automatic,Petrol,2019,106055,1st,Karnataka,No,301743
Hyundai,Creta,Era,SUV,Manual,Diesel,2023,119717,1st,Maharashtra,No,1386000
Tata,Tiago,XE,Hatchback,Manual,Diesel,2020,58833,1st,Gujarat,No,957000
Maruti Suzuki,Baleno,L,Hatchback,Manual,Petrol,2022,90593,1st,Delhi,No,734976
BMW,X1,Luxury Line,Luxury,Manual,Petrol,2020,36033,1st,Delhi,No,1694000
Honda,Brio,V,Hatchback,Manual,Diesel,2013,147180,3rd+,Delhi,No,272250
Hyundai,Grand i10,Asta,Hatchback,Automatic,Petrol,2018,108017,1st,West Bengal,No,698775
Maruti Suzuki,Celerio,Base,Hatchback,Manual,Petrol,2015,173518,1st,Maharashtra,No,462000
Maruti Suzuki,Ertiga,V,MPV,Manual,Petrol,2014,91938,2nd,Kerala,No,680044
Volkswagen,Taigun,Highline,SUV,Manual,Petrol,2023,167754,2nd,Tamil Nadu,No,228690
Volkswagen,Ameo,Comfortline,Sedan,Manual,Petrol,2017,135319,1st,Karnataka,No,603487
Toyota,Glanza,ZX,Hatchback,Manual,Petrol,2021,127625,2nd,Gujarat,No,548856
Toyota,Fortuner,G,SUV,Automatic,Petrol,2012,162720,3rd+,Maharashtra,No,786121
Maruti Suzuki,Ignis,ZX,Hatchback,Manual,Hybrid,2019,77168,1st,Maharashtra,No,1063533
Maruti Suzuki,S-Presso,Base,Hatchback,Manual,CNG,2023,40323,1st,Delhi,No,627000
Toyota,Etios,V,Sedan,Manual,Petrol,2014,159642,2nd,West Bengal,No,606936
Ford,Aspire,Ambiente,Sedan,Manual,Petrol,2019,167966,1st,Karnataka,No,987525
Audi,Q3,Premium,Luxury,Manual,Petrol,2022,64811,1st,Karnataka,No,631620
Maruti Suzuki,Dzire,V,Sedan,Manual,Diesel,2012,134380,2nd,Karnataka,No,227601
Maruti Suzuki,Swift,Z,Sedan,Automatic,Diesel,2023,17488,1st,Delhi,Yes,700830
Maruti Suzuki,Alto,V,Hatchback,Manual,Electric,2012,104886,2nd,Delhi,No,219615
Hyundai,Verna,Magna,Sedan,Manual,CNG,2019,85384,1st,Uttar Pradesh,Yes,281143
Maruti Suzuki,Ignis,Base,Hatchback,Manual,CNG,2020,21217,1st,Maharashtra,No,1776500
Maruti Suzuki,Ertiga,Z,MPV,Manual,Petrol,2012,25150,1st,West Bengal,No,444675
Hyundai,Creta,Sportz,SUV,Manual,Diesel,2020,30951,1st,Delhi,No,1039500
Hyundai,Aura,SX(O),Sedan,Automatic,Petrol,2022,67101,1st,Karnataka,No,800052
Maruti Suzuki,Baleno,ZX,Hatchback,Manual,Petrol,2019,27767,2nd,Karnataka,Yes,313758
Mahindra,Scorpio,W11,SUV,Manual,CNG,2019,15516,1st,Chandigarh,No,1260341
Tata,Tiago,XE,Hatchback,Manual,Petrol,2022,123246,1st,Punjab,No,427500
Hyundai,Creta,Base,SUV,Manual,Diesel,2017,140694,1st,Maharashtra,No,1091475
Maruti Suzuki,WagonR,ZX,Hatchback,Manual,Petrol,2010,37363,1st,Madhya Pradesh,No,1128600
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Petrol,2022,159153,1st,Karnataka,No,1692900
Toyota,Etios,G,Sedan,Manual,Petrol,2012,160589,3rd+,Delhi,Yes,224076
Maruti Suzuki,WagonR,V,Hatchback,Manual,CNG,2016,110170,2nd,Gujarat,No,386232
BMW,5 Series,Luxury Line,Luxury,Manual,Petrol,2010,77643,1st,Gujarat,No,578985
Renault,Triber,RXT,MPV,Manual,Diesel,2022,27290,1st,Maharashtra,Yes,1132949
Maruti Suzuki,S-Presso,ZX,Hatchback,Manual,Petrol,2019,24948,1st,Andhra Pradesh,No,1220940
Maruti Suzuki,Celerio,Base,Hatchback,Manual,Diesel,2016,59181,1st,Maharashtra,No,1272810
Mahindra,Scorpio,W8(O),SUV,Manual,Petrol,2018,111350,2nd,Karnataka,No,693693
Maruti Suzuki,S-Presso,Base,Hatchback,Manual,Diesel,2023,72494,1st,West Bengal,No,574200
Nissan,Sunny,XV Premium (O),Sedan,Manual,Petrol,2016,45800,1st,Kerala,No,947625
Maruti Suzuki,Dzire,L,Sedan,Manual,Petrol,2013,89266,3rd+,Telangana,No,576037
Maruti Suzuki,Celerio,ZX,Hatchback,Manual,Diesel,2020,122622,1st,Kerala,No,923400
Maruti Suzuki,Baleno,V,Hatchback,Manual,Petrol,2023,165859,1st,Uttar Pradesh,No,356250
Mahindra,Scorpio,AX7,SUV,Manual,Electric,2016,95364,1st,Maharashtra,No,541614
Mahindra,TUV300,W8(O),SUV,Manual,CNG,2017,40890,1st,Maharashtra,No,384037
Mahindra,XUV500,AX7,SUV,Manual,Petrol,2014,15464,1st,Gujarat,No,381150
Maruti Suzuki,WagonR,ZX,Hatchback,Manual,CNG,2016,141095,1st,Maharashtra,No,237006
Maruti Suzuki,Ignis,Base,Hatchback,Manual,Petrol,2019,123429,1st,Gujarat,Yes,425613
Toyota,Glanza,G+,Hatchback,Manual,Diesel,2022,16895,1st,Kerala,Yes,1088557
Maruti Suzuki,Ignis,L,Hatchback,Manual,Diesel,2023,112584,2nd,Uttar Pradesh,No,421344
Maruti Suzuki,Ignis,V,Hatchback,Automatic,CNG,2023,139691,1st,Karnataka,No,1379400
Maruti Suzuki,Ignis,ZX,Hatchback,Manual,CNG,2018,41201,2nd,Kerala,No,480332
Maruti Suzuki,Dzire,Z,Sedan,Manual,Petrol,2021,51781,1st,Gujarat,No,1050068
Tata,Altroz,XM,Hatchback,Automatic,Diesel,2022,115075,1st,Tamil Nadu,No,1815000
Maruti Suzuki,Dzire,Z,Sedan,Manual,Electric,2022,14912,1st,Karnataka,No,1448370
Ford,Endeavour,Titanium+,SUV,Manual,Petrol,2014,63086,1st,Delhi,No,442134
Maruti Suzuki,Alto,Base,Hatchback,Manual,Petrol,2007,106448,3rd+,West Bengal,No,170156
Honda,Brio,E,Hatchback,Automatic,Petrol,2019,103263,1st,Maharashtra,No,1206975
Hyundai,Grand i10,SX(O),Hatchback,Manual,Diesel,2014,148461,3rd+,Rajasthan,No,117562
Kia,Seltos,HTX+,SUV,Manual,Petrol,2022,39403,1st,Andhra Pradesh,No,598500
Tata,Altroz,XZA+,Hatchback,Automatic,Petrol,2023,168571,1st,Maharashtra,No,1542750
Hyundai,Venue,Magna,SUV,Manual,Petrol,2023,10661,1st,Karnataka,No,2079000
Maruti Suzuki,WagonR,L,Hatchback,Manual,Petrol,2019,106861,1st,Uttar Pradesh,No,143640
Maruti Suzuki,Ignis,ZX,Hatchback,Automatic,Petrol,2018,151761,2nd,Tamil Nadu,No,543367
Maruti Suzuki,S-Presso,V,Hatchback,Manual,Petrol,2021,111690,2nd,Karnataka,No,798600
Maruti Suzuki,Dzire,V,Sedan,Manual,Diesel,2019,85298,1st,Bihar,No,274811
Volkswagen,Taigun,Highline,SUV,Manual,Petrol,2022,112541,1st,Maharashtra,No,952875
Maruti Suzuki,S-Presso,L,Hatchback,Manual,Petrol,2019,170057,2nd,Karnataka,No,780595
Ford,Endeavour,Titanium,SUV,Manual,Diesel,2016,178570,1st,Telangana,Yes,557648
Honda,City,S,Sedan,Manual,Diesel,2013,104658,3rd+,Tamil Nadu,No,549604
Hyundai,i10,Base,Hatchback,Manual,Petrol,2009,165453,2nd,Himachal Pradesh,No,620730
Mahindra,Bolero,W4,SUV,Manual,CNG,2000,128764,2nd,Gujarat,No,358471
Maruti Suzuki,Ignis,Z,Hatchback,Manual,Petrol,2017,59355,1st,Maharashtra,No,562716
Mahindra,Bolero,AX5,SUV,Manual,Diesel,2010,80091,2nd,Maharashtra,No,875425
Mahindra,Thar,W11,SUV,Manual,Petrol,2010,111546,2nd,Andhra Pradesh,No,362092
Hyundai,Verna,Magna,Sedan,Manual,Petrol,2015,161408,1st,Karnataka,No,658350
Maruti Suzuki,Ertiga,L,MPV,Manual,Diesel,2012,156331,3rd+,Maharashtra,Yes,177244
Maruti Suzuki,Ignis,Z,Hatchback,Manual,Petrol,2018,177174,1st,Tamil Nadu,No,363825
Maruti Suzuki,S-Presso,V,Hatchback,Manual,CNG,2019,89826,1st,Rajasthan,No,824433
Maruti Suzuki,Dzire,Base,Sedan,Manual,Diesel,2019,167670,1st,Delhi,No,329175
Maruti Suzuki,S-Presso,Base,Hatchback,Manual,Petrol,2019,107012,2nd,Karnataka,No,508200
Maruti Suzuki,Alto,Z,Hatchback,Manual,Petrol,2006,177952,2nd,Tamil Nadu,No,461191
Maruti Suzuki,Swift,Z,Sedan,Manual,Petrol,2005,68569,1st,Tamil Nadu,No,892558
Maruti Suzuki,Swift,ZX,Sedan,Manual,Diesel,2012,64901,2nd,Maharashtra,No,427707
Mahindra,Scorpio,W8(O),SUV,Manual,Petrol,2002,69814,2nd,Uttar Pradesh,Yes,333581
Mahindra,Thar,W6,SUV,Manual,Diesel,2013,54349,1st,Chhattisgarh,No,381843
Tata,Tigor,XZ,Sedan,Manual,Petrol,2017,141367,2nd,Telangana,No,627627
Honda,Amaze,E,Sedan,Manual,Petrol,2021,46344,2nd,Delhi,No,275880
Mahindra,XUV500,W8(O),SUV,Manual,Petrol,2020,41318,1st,Maharashtra,No,924000
